"Plot Title: SC StA DO Meter"
"#","Date Time, GMT-08:00","DO conc, mg/L (LGR S/N: 21658049, SEN S/N: 21658049, LBL: DO)","Temp, °F (LGR S/N: 21658049, SEN S/N: 21658049, LBL: Temp)","Coupler Detached (LGR S/N: 21658049)","Coupler Attached (LGR S/N: 21658049)","Host Connected (LGR S/N: 21658049)","End Of File (LGR S/N: 21658049)"
470,03/25/25 09:56:49 PM,12.35,44.20,,,,
471,03/25/25 10:56:49 PM,12.35,44.13,,,,
472,03/25/25 11:56:49 PM,12.35,43.99,,,,
473,03/26/25 12:56:49 AM,12.35,43.84,,,,
474,03/26/25 01:56:49 AM,12.36,43.74,,,,
475,03/26/25 02:56:49 AM,12.35,43.63,,,,
476,03/26/25 03:56:49 AM,12.36,43.52,,,,
477,03/26/25 04:56:49 AM,12.36,43.45,,,,
478,03/26/25 05:56:49 AM,12.37,43.34,,,,
479,03/26/25 06:56:49 AM,12.34,43.30,,,,
480,03/26/25 07:56:49 AM,12.34,43.38,,,,
481,03/26/25 08:56:49 AM,12.35,43.52,,,,
482,03/26/25 09:56:49 AM,12.32,43.66,,,,
483,03/26/25 10:56:49 AM,12.32,43.77,,,,
484,03/26/25 11:56:49 AM,12.31,43.84,,,,
485,03/26/25 12:56:49 PM,12.30,43.95,,,,
486,03/26/25 01:56:49 PM,12.27,44.38,,,,
487,03/26/25 02:56:49 PM,12.24,44.96,,,,
488,03/26/25 03:56:49 PM,12.17,45.25,,,,
489,03/26/25 04:56:49 PM,12.13,45.14,,,,
490,03/26/25 05:56:49 PM,12.11,45.00,,,,
491,03/26/25 06:56:49 PM,12.07,44.92,,,,
492,03/26/25 07:56:49 PM,12.04,44.89,,,,
493,03/26/25 08:56:49 PM,12.02,44.96,,,,
494,03/26/25 09:56:49 PM,12.00,44.96,,,,
495,03/26/25 10:56:49 PM,11.99,44.96,,,,
496,03/26/25 11:56:49 PM,12.02,44.92,,,,
497,03/27/25 12:56:49 AM,12.06,44.89,,,,
498,03/27/25 01:56:49 AM,12.11,44.78,,,,
499,03/27/25 02:56:49 AM,12.17,44.67,,,,
500,03/27/25 03:56:49 AM,12.21,44.53,,,,
501,03/27/25 04:56:49 AM,12.25,44.31,,,,
502,03/27/25 05:56:49 AM,12.27,44.10,,,,
503,03/27/25 06:56:49 AM,12.30,43.92,,,,
504,03/27/25 07:56:49 AM,12.32,43.77,,,,
505,03/27/25 08:56:49 AM,12.31,43.70,,,,
506,03/27/25 09:56:49 AM,12.31,43.77,,,,
507,03/27/25 10:56:49 AM,12.33,43.84,,,,
508,03/27/25 11:56:49 AM,12.33,43.92,,,,
509,03/27/25 12:56:49 PM,12.31,44.10,,,,
510,03/27/25 01:56:49 PM,12.29,44.24,,,,
511,03/27/25 02:56:49 PM,12.25,44.31,,,,
512,03/27/25 03:56:49 PM,12.23,44.38,,,,
513,03/27/25 04:56:49 PM,12.18,44.35,,,,
514,03/27/25 05:56:49 PM,12.14,44.31,,,,
515,03/27/25 06:56:49 PM,12.11,44.31,,,,
516,03/27/25 07:56:49 PM,12.07,44.28,,,,
517,03/27/25 08:56:49 PM,12.05,44.28,,,,
518,03/27/25 09:56:49 PM,12.03,44.28,,,,
519,03/27/25 10:56:49 PM,12.02,44.24,,,,
520,03/27/25 11:56:49 PM,12.02,44.24,,,,
521,03/28/25 12:56:49 AM,12.02,44.17,,,,
522,03/28/25 01:56:49 AM,12.02,44.13,,,,
523,03/28/25 02:56:49 AM,12.02,44.06,,,,
524,03/28/25 03:56:49 AM,12.04,44.02,,,,
525,03/28/25 04:56:49 AM,12.04,43.99,,,,
526,03/28/25 05:56:49 AM,12.06,43.92,,,,
527,03/28/25 06:56:49 AM,12.07,43.88,,,,
528,03/28/25 07:56:49 AM,12.09,43.88,,,,
529,03/28/25 08:56:49 AM,12.09,43.92,,,,
530,03/28/25 09:56:49 AM,12.11,43.99,,,,
531,03/28/25 10:56:49 AM,12.13,44.10,,,,
532,03/28/25 11:56:49 AM,12.14,44.24,,,,
533,03/28/25 12:56:49 PM,12.16,44.35,,,,
534,03/28/25 01:56:49 PM,12.16,44.46,,,,
535,03/28/25 02:56:49 PM,12.16,44.53,,,,
536,03/28/25 03:56:49 PM,12.17,44.49,,,,
537,03/28/25 04:56:49 PM,12.19,44.42,,,,
538,03/28/25 05:56:49 PM,12.19,44.35,,,,
539,03/28/25 06:56:49 PM,12.21,44.24,,,,
540,03/28/25 07:56:49 PM,12.24,44.13,,,,
541,03/28/25 08:56:49 PM,12.26,44.06,,,,
542,03/28/25 09:56:49 PM,12.28,43.95,,,,
543,03/28/25 10:56:49 PM,12.31,43.88,,,,
544,03/28/25 11:56:49 PM,12.34,43.77,,,,
545,03/29/25 12:56:49 AM,12.37,43.66,,,,
546,03/29/25 01:56:49 AM,12.40,43.56,,,,
547,03/29/25 02:56:49 AM,12.41,43.45,,,,
548,03/29/25 03:56:49 AM,12.44,43.38,,,,
549,03/29/25 04:56:49 AM,12.46,43.27,,,,
550,03/29/25 05:56:49 AM,12.47,43.23,,,,
551,03/29/25 06:56:49 AM,12.49,43.20,,,,
552,03/29/25 07:56:49 AM,12.49,43.20,,,,
553,03/29/25 08:56:49 AM,12.50,43.23,,,,
554,03/29/25 09:56:49 AM,12.53,43.27,,,,
555,03/29/25 10:56:49 AM,12.56,43.45,,,,
556,03/29/25 11:56:49 AM,12.56,43.63,,,,
557,03/29/25 12:56:49 PM,12.56,43.74,,,,
558,03/29/25 01:56:49 PM,12.54,43.95,,,,
559,03/29/25 02:56:49 PM,12.52,44.31,,,,
560,03/29/25 03:56:49 PM,12.47,44.49,,,,
561,03/29/25 04:56:49 PM,12.43,44.53,,,,
562,03/29/25 05:56:49 PM,12.39,44.46,,,,
563,03/29/25 06:56:49 PM,12.35,44.35,,,,
564,03/29/25 07:56:49 PM,12.32,44.24,,,,
565,03/29/25 08:56:49 PM,12.31,44.13,,,,
566,03/29/25 09:56:49 PM,12.30,43.95,,,,
567,03/29/25 10:56:49 PM,12.30,43.81,,,,
568,03/29/25 11:56:49 PM,12.29,43.74,,,,
569,03/30/25 12:56:49 AM,12.30,43.59,,,,
570,03/30/25 01:56:49 AM,12.31,43.45,,,,
571,03/30/25 02:56:49 AM,12.31,43.34,,,,
572,03/30/25 03:56:49 AM,12.31,43.20,,,,
573,03/30/25 04:56:49 AM,12.32,43.05,,,,
574,03/30/25 05:56:49 AM,12.32,42.91,,,,
575,03/30/25 06:56:49 AM,12.34,42.80,,,,
576,03/30/25 07:56:49 AM,12.33,42.80,,,,
577,03/30/25 08:56:49 AM,12.33,42.91,,,,
578,03/30/25 09:56:49 AM,12.33,43.16,,,,
579,03/30/25 10:56:49 AM,12.32,43.52,,,,
580,03/30/25 11:56:49 AM,12.30,43.92,,,,
581,03/30/25 12:56:49 PM,12.27,44.31,,,,
582,03/30/25 01:56:49 PM,12.21,44.82,,,,
583,03/30/25 02:56:49 PM,12.16,45.25,,,,
584,03/30/25 03:56:49 PM,12.07,45.50,,,,
585,03/30/25 04:56:49 PM,12.03,45.36,,,,
586,03/30/25 05:56:49 PM,11.98,45.10,,,,
587,03/30/25 06:56:49 PM,11.95,44.89,,,,
588,03/30/25 07:56:49 PM,11.92,44.67,,,,
589,03/30/25 08:56:49 PM,11.89,44.60,,,,
590,03/30/25 09:56:49 PM,11.88,44.56,,,,
591,03/30/25 10:56:49 PM,11.86,44.53,,,,
592,03/30/25 11:56:49 PM,11.85,44.49,,,,
593,03/31/25 12:56:49 AM,11.84,44.46,,,,
594,03/31/25 01:56:49 AM,11.83,44.42,,,,
595,03/31/25 02:56:49 AM,11.85,44.38,,,,
596,03/31/25 03:56:49 AM,11.85,44.31,,,,
597,03/31/25 04:56:49 AM,11.86,44.28,,,,
598,03/31/25 05:56:49 AM,11.88,44.20,,,,
599,03/31/25 06:56:49 AM,11.88,44.13,,,,
600,03/31/25 07:56:49 AM,11.90,44.24,,,,
601,03/31/25 08:56:49 AM,11.90,44.46,,,,
602,03/31/25 09:56:49 AM,11.93,44.64,,,,
603,03/31/25 10:56:49 AM,11.92,44.96,,,,
604,03/31/25 11:56:49 AM,11.92,45.28,,,,
605,03/31/25 12:56:49 PM,11.93,45.61,,,,
606,03/31/25 01:56:49 PM,11.92,46.04,,,,
607,03/31/25 02:56:49 PM,11.88,46.58,,,,
608,03/31/25 03:56:49 PM,11.84,46.72,,,,
609,03/31/25 04:56:49 PM,11.83,46.44,,,,
610,03/31/25 05:56:49 PM,11.82,46.00,,,,
611,03/31/25 06:56:49 PM,11.82,45.61,,,,
612,03/31/25 07:56:49 PM,11.81,45.36,,,,
613,03/31/25 08:56:49 PM,11.81,45.14,,,,
614,03/31/25 09:56:49 PM,11.81,44.96,,,,
615,03/31/25 10:56:49 PM,11.81,44.82,,,,
616,03/31/25 11:56:49 PM,11.82,44.67,,,,
617,04/01/25 12:56:49 AM,11.82,44.49,,,,
618,04/01/25 01:56:49 AM,11.84,44.38,,,,
619,04/01/25 02:56:49 AM,11.85,44.28,,,,
620,04/01/25 03:56:49 AM,11.86,44.17,,,,
621,04/01/25 04:56:49 AM,11.88,44.10,,,,
622,04/01/25 05:56:49 AM,11.90,43.99,,,,
623,04/01/25 06:56:49 AM,11.90,43.92,,,,
624,04/01/25 07:56:49 AM,11.93,43.92,,,,
625,04/01/25 08:56:49 AM,11.91,44.17,,,,
626,04/01/25 09:56:49 AM,11.97,44.31,,,,
627,04/01/25 10:56:49 AM,11.98,44.78,,,,
628,04/01/25 11:56:49 AM,11.95,45.43,,,,
629,04/01/25 12:56:49 PM,11.94,46.00,,,,
630,04/01/25 01:56:49 PM,11.92,46.44,,,,
631,04/01/25 02:56:49 PM,11.89,46.69,,,,
632,04/01/25 03:56:49 PM,11.87,46.65,,,,
633,04/01/25 04:56:49 PM,11.86,46.33,,,,
634,04/01/25 05:56:49 PM,11.84,45.97,,,,
635,04/01/25 06:56:49 PM,11.83,45.68,,,,
636,04/01/25 07:56:49 PM,11.81,45.46,,,,
637,04/01/25 08:56:49 PM,11.78,45.28,,,,
638,04/01/25 09:56:49 PM,11.78,45.10,,,,
639,04/01/25 10:56:49 PM,11.77,44.96,,,,
640,04/01/25 11:56:49 PM,11.77,44.85,,,,
641,04/02/25 12:56:49 AM,11.78,44.71,,,,
642,04/02/25 01:56:49 AM,11.78,44.60,,,,
643,04/02/25 02:56:49 AM,11.78,44.53,,,,
644,04/02/25 03:56:49 AM,11.79,44.46,,,,
645,04/02/25 04:56:49 AM,11.82,44.38,,,,
646,04/02/25 05:56:49 AM,11.83,44.31,,,,
647,04/02/25 06:56:49 AM,11.84,44.28,,,,
648,04/02/25 07:56:49 AM,11.82,44.28,,,,
649,04/02/25 08:56:49 AM,11.85,44.46,,,,
650,04/02/25 09:56:49 AM,11.93,44.82,,,,
651,04/02/25 10:56:49 AM,11.92,45.39,,,,
652,04/02/25 11:56:49 AM,11.91,45.79,,,,
653,04/02/25 12:56:49 PM,11.90,46.18,,,,
654,04/02/25 01:56:49 PM,11.90,46.69,,,,
655,04/02/25 02:56:49 PM,11.86,46.87,,,,
656,04/02/25 03:56:49 PM,11.85,47.05,,,,
657,04/02/25 04:56:49 PM,11.84,46.90,,,,
658,04/02/25 05:56:49 PM,11.83,46.51,,,,
659,04/02/25 06:56:49 PM,11.84,45.86,,,,
660,04/02/25 07:56:49 PM,11.84,45.36,,,,
661,04/02/25 08:56:49 PM,11.85,44.96,,,,
662,04/02/25 09:56:49 PM,11.87,44.60,,,,
663,04/02/25 10:56:49 PM,11.87,44.31,,,,
664,04/02/25 11:56:49 PM,11.89,44.06,,,,
665,04/03/25 12:56:49 AM,11.91,43.81,,,,
666,04/03/25 01:56:49 AM,11.92,43.63,,,,
667,04/03/25 02:56:49 AM,11.93,43.48,,,,
668,04/03/25 03:56:49 AM,11.96,43.38,,,,
669,04/03/25 04:56:49 AM,11.98,43.20,,,,
670,04/03/25 05:56:49 AM,12.00,43.05,,,,
671,04/03/25 06:56:49 AM,12.04,42.91,,,,
672,04/03/25 07:56:49 AM,12.03,42.94,,,,
673,04/03/25 08:56:49 AM,12.06,43.16,,,,
674,04/03/25 09:25:56 AM,,,,Logged,,
675,04/03/25 09:25:57 AM,,,,,Logged,Logged
